Item;Descripcion;Und;Nro_Parte;Linea;Familia;SubFam;Codigo_Interno;Tipo;Item_Relacionado;Procedencia;Dimensiones;Estado;Cta_Inventario;Cta_Gasto;Codigo_CUM;Codigo_Kairos;Codigo_DIGEMID;Ult_Usuario;Ult_Modif;SubFamInf
0000007404;ITRACONAZOL 100 MG CAP. (IQ FARMA );TAB;;02;0077;0025;20083;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;;;37622;YLESCANO;12-01-2023 08:22;
0000007405;ANAPRESIN SR 75 MG;TAB;;02;0053;0007;20105;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;759;ROYAL;27-04-2018 16:42;
0000007406;KID CAL X 180 ML;FCO;;02;0456;0001;20106;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;DE004030005;;;ROYAL;27-04-2018 16:42;
0000007407;SYSTANE GTS. X 15 ML;FCO;;02;0228;0002;20107;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10476;MYANTAS;07-08-2019 08:44;
0000007408;HIDROCORTISONA 100MG MICRODOSIF. VIAL (VITALIS);AMP;;02;0348;0013;20141;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;46819;JSILVAP;13-04-2021 12:04;
0000007409;ENTEROGERMINA AMP. BEBIBLE (LAB SANOFI);AMP;;02;0448;0001;20142;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;4367;CSHIMABUKU;14-05-2021 10:36;
0000007410;BIPROFENID 150 MG;TAB;;02;0335;0030;20143;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41949;ROYAL;27-04-2018 16:42;
0000007411;METICORTELONE FORTE X 60 ML;FCO;;02;0348;0028;20156;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;7414;ROYAL;27-04-2018 16:42;
0000007412;HUMULIN R X 5 CART.;AMP;;02;0054;0007;20158;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5813;MYANTAS;24-10-2018 10:36;
0000007413;SUERO ANTILOXOSCELICO;AMP;;02;0260;0008;20163;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;25668;ROYAL;27-04-2018 16:42;
0000007414;VYTORIN 10/10 MG;TAB;;02;0067;0002;20178;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33447;ROYAL;27-04-2018 16:42;
0000007415;TELAREN 15 MG;TAB;;02;0335;0043;20183;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40718;ROYAL;27-04-2018 16:42;
0000007416;CLOPIDOGREL 75 MG GENFAR;TAB;;02;0026;0005;20209;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40107;CSHIMABUKU;14-05-2021 10:36;
0000007417;ESPIRONOLACTONA 25 MG (AC FARMA);TAB;;02;0157;0004;20233;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42186;CSHIMABUKU;14-05-2021 10:36;
0000007418;HADENSA SUP;SUP;;02;0066;0002;20243;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42935;ROYAL;27-04-2018 16:42;
0000007419;HADENSA X 15 G.;TUB;;02;0066;0001;20270;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5557;ROYAL;27-04-2018 16:42;
0000007420;THYROZOL 10 MG;TAB;;02;0188;0001;20272;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10717;ROYAL;27-04-2018 16:42;
0000007421;BETALOC ZOC 50 MG;TAB;;02;0070;0005;20285;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;34601;ROYAL;27-04-2018 16:42;
0000007422;DEGRALER JBE 100 ML;FCO;;02;0074;0020;20321;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41797;ROYAL;27-04-2018 16:42;
0000007423;DEGRALER GTAS 15 ML;FCO;;02;0074;0022;20322;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41796;ROYAL;27-04-2018 16:42;
0000007424;DIOXAFLEX PLUS INY;AMP;;02;0339;0003;20323;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43888;ROYAL;27-04-2018 16:42;
0000007425;ZITROMAX MD 2g;FCO;;02;0360;0036;20324;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;11826;ROYAL;27-04-2018 16:42;
0000007426;UNICLOR 1% UNGTO;FCO;;02;0389;0006;20341;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42791;ROYAL;27-04-2018 16:42;
0000007427;XANAX  XR 0.5 MG;TAB;;02;0017;0002;20356;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;11626;ROYAL;27-04-2018 16:42;
0000007428;CIPRODEX X 5ML;FCO;;02;0224;0001;20358;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44641;ROYAL;27-04-2018 16:42;
0000007429;AVELOX INY 400 MG;AMP;;02;0360;0120;20361;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;1153;ROYAL;27-04-2018 16:42;
0000007430;DEMANITOL 500 ML;FCO;;02;0157;0013;20422;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35462;ROYAL;27-04-2018 16:42;
0000007431;FENITOINA JBE;FCO;;02;0051;0012;20465;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38627;ROYAL;27-04-2018 16:42;
0000007432;ORFENADRINA TAB FARMIN.;TAB;;02;0206;0008;20473;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39253;JSILVAP;13-04-2021 12:04;
0000007433;FERANIN TAB;TAB;;02;0028;0014;20477;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;26509;ROYAL;27-04-2018 16:42;
0000007434;LOPERAMIDA 2 MG TAB (INDUQUIMICA);TAB;;02;0055;0003;20521;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37518;MMELGAR;06-01-2020 15:19;
0000007435;ERITROPOYETINA  2000 UI;AMP;;02;0028;0002;20536;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33298;ROYAL;27-04-2018 16:42;
0000007436;ROACCUTAN 10 MG;CAP;;02;0024;0008;20552;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;29379;ROYAL;27-04-2018 16:42;
0000007437;JANUVIA 100 MG;TAB;;02;0054;0026;20559;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39285;MYANTAS;02-04-2019 09:16;
0000007438;CADITAR FLEX;TAB;;02;0246;0001;20587;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40387;ROYAL;27-04-2018 16:42;
0000007439;AMOXIDAL DUO RESP.X70ML;FCO;;02;0372;0001;20605;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;705;ROYAL;27-04-2018 16:42;
0000007440;DEBRIDAT AP 300 MG;TAB;;02;0169;0007;20606;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;3289;ROYAL;27-04-2018 16:42;
0000007441;SIMETICONA 80 MG FARMIN.;TAB;;02;0061;0009;20613;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10043;JSILVAP;13-04-2021 12:04;
0000007442;VOLTAREN AEROSOL;FCO;;02;0335;0007;20626;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43937;ROYAL;27-04-2018 16:42;
0000007443;MEROPENEM 1 GR VIAL (DANY);AMP;;02;0360;0114;20637;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42405;JSILVAP;13-04-2021 12:04;
0000007444;ALBUMINA 20 % X 50 ML (SK PLASMA);FCO;;02;0165;0001;20640;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;45206;MMELGAR;03-01-2020 09:29;
0000007445;CLUVAX;OVL;;02;0370;0001;20648;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;34077;MYANTAS;26-02-2019 09:11;
0000007446;CLORANFENICOL 500 MG;CAP;;02;0360;0080;20652;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;2809;ROYAL;27-04-2018 16:42;
0000007447;LEXIN 500 MG;TAB;;02;0360;0047;20681;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43947;ROYAL;27-04-2018 16:42;
0000007448;TIAZID 25 MG;TAB;;02;0157;0009;20682;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10724;ROYAL;27-04-2018 16:42;
0000007449;CORTIFLEX LOCION;FCO;;02;0356;0005;20684;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;32188;ROYAL;27-04-2018 16:42;
0000007450;ZESTANID CREMA  15G;TUB;;02;0394;0002;20685;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42907;ROYAL;27-04-2018 16:42;
0000007451;CEFALOXIME 250 MG SUSP;FCO;;02;0360;0061;20686;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20985;ROYAL;27-04-2018 16:42;
0000007452;CLOTRIMAZOL 1% CREMA VAGINAL x 40 GR.+6 APLICADORES (GENFAR);TUB;;02;0077;0010;20688;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;2890;YLESCANO;19-04-2021 14:34;
0000007453;NIMBEX 5 MG;AMP;;02;0206;0005;20697;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33586;ROYAL;27-04-2018 16:42;
0000007454;SIFROL 0.25 MG;TAB;;02;0100;0008;20699;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;9982;ROYAL;27-04-2018 16:42;
0000007455;HEDILAR JBE;FCO;;02;0118;0004;20702;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;ROYAL;27-04-2018 16:42;
0000007456;LASIX PREPARADO RP;CAP;;02;0157;0006;20714;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42015;ROYAL;27-04-2018 16:42;
0000007457;OSTEOVIT SUSP.X200ML;FCO;;02;0456;0012;20724;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;DN001220010;;;ROYAL;27-04-2018 16:42;
0000007458;ROTATEQ X 2ML;AMP;;02;0260;0003;20728;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;27980;ROYAL;27-04-2018 16:42;
0000007459;CEFUROXIMA 500 MG (PHARMAGEN);TAB;;02;0360;0062;20730;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;25467;MMELGAR;18-12-2019 12:43;
0000007460;CLINDACIN V-OVULOS;OVL;;02;0360;0073;20731;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;30024;ROYAL;27-04-2018 16:42;
0000007461;EZATOR 10/20MG;TAB;;02;0186;0001;20739;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39634;ROYAL;27-04-2018 16:42;
0000007462;FLIXOTIDE 125 X 60;FCO;;02;0348;0012;20743;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;4937;ROYAL;27-04-2018 16:42;
0000007463;ROSUVASTATINA 20MG;TAB;;02;0186;0014;20749;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38794;MYANTAS;11-03-2019 09:14;
0000007464;FRAMIDEX NF X2,5ML;FCO;;02;0224;0012;20757;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5110;YLESCANO;23-12-2021 14:12;
0000007465;LAGRIMAS ISOTONICAS X 15ML;FCO;;02;0228;0001;20758;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38425;ROYAL;27-04-2018 16:42;
0000007466;METFORMINA 850MG GENFAR;TAB;;02;0054;0019;20759;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;29453;MYANTAS;25-03-2019 09:29;
0000007467;MOMETASONA CREMA 15 G;TUB;;02;0348;0025;20775;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40171;ROYAL;27-04-2018 16:42;
0000007468;VALSARTAN 160 MG;TAB;;02;0068;0064;20776;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40194;ROYAL;27-04-2018 16:42;
0000007469;CLOCORT- H;TUB;;02;0366;0002;20778;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44943;ROYAL;27-04-2018 16:42;
0000007470;SEFSON -T;FCO;;02;0062;0008;20779;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;9891;ROYAL;27-04-2018 16:42;
0000007471;AMOXIDAL DUO 875 MG;TAB;;02;0360;0022;20780;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;20372;ROYAL;27-04-2018 16:42;
0000007472;BUDESONIDA 200 DOSIS;FCO;;02;0086;0002;20783;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;38903;CSHIMABUKU;14-05-2021 10:36;
0000007473;UMQUAN GTAS 20 ML;FCO;;02;0305;0001;20786;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;ROYAL;27-04-2018 16:42;
0000007474;LOSACOR 100 MG;TAB;;02;0068;0035;20788;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44873;ROYAL;27-04-2018 16:42;
0000007475;PANTOPRAZOL AMP.40MG;AMP;;02;0122;0009;20790;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8816;ROYAL;27-04-2018 16:42;
0000007476;PANTOPRAZOL  40 MG TAB FARMIN.;TAB;;02;0122;0011;20791;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8816;MYANTAS;11-12-2018 10:48;
0000007477;PIPERACILINA 4 MG + TAZOBACTAM 0.5 MG VIAL (VITALIS);AMP;;02;0360;0151;20792;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37846;JSILVAP;13-04-2021 12:04;
0000007478;MEROPENEM 500 MG VIAL (TACBANEN);AMP;;02;0360;0115;20793;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;46602;JSILVAP;13-04-2021 12:04;
0000007479;CLORO ALERGAN 1MG/ML GOTAS;FCO;;02;0074;0012;20797;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;21293;MYANTAS;31-08-2018 09:15;
0000007480;GASEOPLUS GTAS 80 MG;FCO;;02;0061;0011;20821;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37303;ROYAL;27-04-2018 16:42;
0000007481;AERO OM 80MG;TAB;;02;0061;0009;20823;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43806;MYANTAS;28-03-2019 09:17;
0000007482;AERO OM 125 FORTE;TAB;;02;0061;0002;20824;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;240;MYANTAS;28-03-2019 09:17;
0000007483;AMOXIDAL DUO 500 MG JBE;FCO;;02;0360;0009;20831;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39689;ROYAL;27-04-2018 16:42;
0000007484;AMOXIDAL DUO RESP. TAB;TAB;;02;0360;0011;20833;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;30547;ROYAL;27-04-2018 16:42;
0000007485;LIBBERA D TAB;TAB;;02;0074;0023;20856;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6767;ROYAL;27-04-2018 16:42;
0000007486;LIBBERA D GTAS;FCO;;02;0074;0025;20857;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6769;ROYAL;27-04-2018 16:42;
0000007487;LIBBERA D JBE;FCO;;02;0074;0024;20858;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;6768;ROYAL;27-04-2018 16:42;
0000007488;ANTALGINA X C.C. JBE;CCU;;02;0338;0007;20863;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;;;800;GPERALTA;27-06-2019 08:36;
0000007490;BACLOFENO 10 MG;TAB;;02;0206;0002;20888;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;29009;ROYAL;27-04-2018 16:42;
0000007491;JANUMET 50/500MG;TAB;;02;0054;0024;20889;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33551;MYANTAS;02-04-2019 09:16;
0000007492;COAPROVEL 300/25 MG;TAB;;02;0071;0004;20892;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42026;ROYAL;27-04-2018 16:42;
0000007493;AMARYL M 2MG/500MG;TAB;;02;0054;0004;20893;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42022;MYANTAS;15-04-2019 15:54;
0000007494;CLINFOL DUO OVUL;OVL;;02;0370;0002;20901;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42806;ROYAL;27-04-2018 16:42;
0000007495;MULTIVITAMINICO PED.;AMP;;02;0456;0007;20902;MEDICAMENTOS;;LOCAL;;Inactivo;20111001;91111101;;;;GPERALTA;27-06-2019 08:36;
0000007496;JANUMET 50/1000 MG;TAB;;02;0054;0023;20903;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33550;MYANTAS;02-04-2019 09:16;
0000007497;DIOVAN HCT 160/25;TAB;;02;0071;0010;20904;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43342;ROYAL;27-04-2018 16:42;
0000007498;IODOPOVIDONA SOL.10%;CCU;;02;0111;0009;20905;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44936;ROYAL;27-04-2018 16:42;
0000007499;VALSARTAN 80MG;TAB;;02;0068;0065;20919;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;25122;ROYAL;27-04-2018 16:42;
0000007500;LEVOFLOXACINO 500MG TAB GENFAR;TAB;;02;0360;0105;20921;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40149;MYANTAS;14-02-2019 09:39;
0000007501;ESOMEPRAZOL 20MG GENFAR;TAB;;02;0122;0001;20922;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43922;GPERALTA;14-10-2019 08:43;
0000007502;ESOMEPRAZOL 40 MG TAB;TAB;;02;0122;0002;20923;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42432;JSILVAP;10-08-2020 09:44;
0000007503;SULFADIAZINA DE PLATA 1% 400 G (SILVERAN PLUS);POT;;02;0389;0013;20946;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10034;YLESCANO;23-09-2020 12:01;
0000007504;MANITOL 500 ML;BOL;;02;0157;0012;20952;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;25771;EDELGADO;22-09-2021 15:12;
0000007505;CADITAR 200MG;TAB;;02;0407;0002;20959;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;1900;ROYAL;27-04-2018 16:42;
0000007506;LOCERYL LACA 5% 2,5ML;UND;;02;0077;0002;20965;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;45578;ROYAL;27-04-2018 16:42;
0000007507;ENDIAL 1MG;TAB;;02;0169;0001;20977;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35695;ROYAL;27-04-2018 16:42;
0000007508;SEFSON 5 ML;FCO;;02;0062;0007;20987;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39229;ROYAL;27-04-2018 16:42;
0000007509;LOCERYL CREMA X 20G;TUB;;02;0077;0001;20998;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44298;ROYAL;27-04-2018 16:42;
0000007510;SOLUCION HARTMAN;FCO;;02;0249;0014;21019;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;26653;ROYAL;27-04-2018 16:42;
0000007511;DEXTROMETORFANO  15MG/5ML MEDROCK;FCO;;02;0118;0005;21028;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;27701;MYANTAS;22-02-2019 09:31;
0000007512;HALOPERIDOL GTAS 20ML;FCO;;02;0106;0003;21029;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35087;ROYAL;27-04-2018 16:42;
0000007513;VASOPRESINA 1ML;AMP;;02;0068;0067;21031;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;25598;ROYAL;27-04-2018 16:42;
0000007514;BONVIVA 3 MG 3ML 1 AMP;AMP;;02;0442;0005;21054;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;1701;ROYAL;27-04-2018 16:42;
0000007515;EXFORGE 10/160 MG;TAB;;02;0068;0007;21077;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;34667;ROYAL;27-04-2018 16:42;
0000007516;MUCOSOLV. COM.PED;FCO;;02;0209;0003;21086;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42545;ROYAL;27-04-2018 16:42;
0000007517;LOSACOR D-100;TAB;;02;0068;0037;21107;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43720;ROYAL;27-04-2018 16:42;
0000007518;LYRICA 300 MG;CAP;;02;0383;0003;21115;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;7092;ROYAL;27-04-2018 16:42;
0000007519;PANADOL FORTE;TAB;;02;0084;0006;21117;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8771;MYANTAS;12-03-2019 09:07;
0000007520;SECNIDAZOL 500 MG;TAB;;02;0385;0001;21123;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;9872;ROYAL;27-04-2018 16:42;
0000007521;CLOROMISAN 250MG X 60ML;FCO;;02;0360;0079;21130;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;2846;ROYAL;27-04-2018 16:42;
0000007522;LEVOCETIRIZINA 5 MG TAB (PORTUGAL);TAB;;02;0074;0021;21132;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39321;CSHIMABUKU;24-02-2021 08:59;
0000007523;IVERMECTINA 6 MG/ML x 15 ML (CURAFARMA);FCO;;02;0099;0001;21133;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;R;GPERALTA;02-11-2020 17:00;
0000007524;DOLO LIVIOLEX 2%  GEL FORTE.;TUB;;02;0403;0003;21138;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;26245;MYANTAS;31-08-2018 09:15;
0000007525;SALBUTRAL AC FCO. x 250 DOSIS;UND;;02;0035;0012;21139;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;9822;MYANTAS;22-03-2019 11:04;
0000007526;BROMURO DE IPRATROPIO 20MCG x 200 DOSIS (JEWIN PH);UND;;02;0035;0011;21140;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;1734;JSILVAP;03-11-2020 09:17;
0000007527;CETAPHIL CREM.HUM.X 453 GRAMOS;POT;;02;0160;0001;21149;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;ROYAL;27-04-2018 16:42;
0000007528;STAMARIL;AMP;;02;0260;0001;21153;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;10233;ROYAL;27-04-2018 16:42;
0000007529;IMIPENEM 0.5G + CILASTATINA 0.5G (CISTACOR);AMP;;02;0360;0102;21181;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44784;JSILVAP;13-04-2021 12:04;
0000007530;LACTACYD FEM.X200ML;FCO;;02;0153;0001;21183;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;;ROYAL;27-04-2018 16:42;
0000007531;CONTROLIP 160MG;CAP;;02;0186;0009;21186;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41020;ROYAL;27-04-2018 16:42;
0000007532;FEMSTAT X 3OVU.;CAJ;;02;0077;0005;21205;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41126;ROYAL;27-04-2018 16:42;
0000007533;OLMETEC PLUS 40/12.5 MG;TAB;;02;0072;0002;21207;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8510;MYANTAS;01-03-2019 09:48;
0000007534;PATANOL S 0.2%;FCO;;02;0074;0030;21218;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;44320;ROYAL;27-04-2018 16:42;
0000007535;GLUCAMINOL 500 MG;TAB;;02;0054;0017;21220;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5420;ROYAL;27-04-2018 16:42;
0000007536;HEPABIONTA AMP;AMP;;02;0271;0027;21223;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5624;ROYAL;27-04-2018 16:42;
0000007537;BETASERC 24 MG;TAB;;02;0125;0002;21229;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;40996;ROYAL;27-04-2018 16:42;
0000007538;TERBINAFINA CREMA GENFAR;TUB;;02;0077;0001;21233;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;24838;MYANTAS;19-03-2019 09:21;
0000007539;DIGOXINA  0.25 MG TAB;TAB;;02;0436;0001;21234;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;39608;JSILVAP;13-04-2021 12:04;
0000007540;DOLNIX SL 30 MG;TAB;;02;0335;0037;21235;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;3835;ROYAL;27-04-2018 16:42;
0000007541;BONIL 150 MG X 1;CAJ;;02;0442;0003;21236;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;27922;ROYAL;27-04-2018 16:42;
0000007542;METILPREDNISOLONA 500MG/ML VIAL;AMP;;02;0348;0021;21240;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;35020;JSILVAP;13-04-2021 12:04;
0000007543;ETILEFRINA 10 MG/1ML;AMP;;02;0180;0001;21256;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;33953;ROYAL;27-04-2018 16:42;
0000007544;FLUCOMIX SPRAY 120 DOSIS;FCO;;02;0398;0004;21258;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41806;ROYAL;27-04-2018 16:42;
0000007545;CLUVAX  3 OVULOS;CAJ;;02;0082;0001;21265;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;34402;MYANTAS;26-02-2019 09:11;
0000007546;SECOTEX OCAS 0.4 MG;TAB;;02;0104;0007;21267;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;42542;ROYAL;27-04-2018 16:42;
0000007547;EXFORGE 5/160 MG;TAB;;02;0068;0008;21273;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;43723;ROYAL;27-04-2018 16:42;
0000007548;CIPRODEX UNGTO;TUB;;02;0361;0001;21274;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;21124;ROYAL;27-04-2018 16:42;
0000007549;CALCIBON NATAL FORTE X 30;CAJ;;02;0456;0003;21293;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;DE007020000;;;YLESCANO;02-03-2022 14:24;
0000007550;MACRODANTINA XR 100;CAP;;02;0360;0122;21317;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;37852;MYANTAS;02-04-2019 09:16;
0000007551;OLMETEC PLUS 20/12.5;TAB;;02;0071;0007;21325;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8509;MYANTAS;01-03-2019 09:48;
0000007552;OLMETEC 40 MG;TAB;;02;0068;0050;21326;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;8508;MYANTAS;01-03-2019 09:48;
0000007553;HCQS 200MG;TAB;;02;0410;0002;21337;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;5593;MYANTAS;07-08-2019 08:44;
0000007554;SUPRACALM DUO;TAB;;02;0011;0012;21348;MEDICAMENTOS;;LOCAL;;Activo;20111001;91111101;;;41613;ROYAL;27-04-2018 16:42;
